1 	 0.799 	 5.272046 
2 	 0.793 	 5.902327 
3 	 0.823 	 11.04238 
4 	 0.801 	 11.57033 
5 	 0.797 	 12.17726 
6 	 0.801 	 12.33838 
7 	 0.775 	 12.91414 
8 	 0.8 	 13.06542 
9 	 0.787 	 13.4648 
10 	 0.781 	 13.59778 
11 	 0.812 	 13.96089 
12 	 0.8 	 14.09588 
13 	 0.808 	 14.35511 
14 	 0.787 	 14.47706 
15 	 0.802 	 14.73752 
16 	 0.793 	 14.86069 
17 	 0.785 	 15.19742 
18 	 0.812 	 15.42938 
19 	 0.8 	 15.85961 
20 	 0.8 	 16.13241 
21 	 0.813 	 16.42099 
22 	 0.79 	 16.56132 
23 	 0.802 	 16.86682 
24 	 0.801 	 17.01034 
25 	 0.801 	 17.20185 
26 	 0.762 	 17.32906 
27 	 0.803 	 17.53318 
28 	 0.802 	 17.66171 
29 	 0.8 	 17.80899 
30 	 0.788 	 17.93012 
31 	 0.785 	 18.10944 
32 	 0.793 	 18.24851 
33 	 0.804 	 20.26861 
34 	 0.801 	 20.62545 
35 	 0.81 	 21.65312 
36 	 0.819 	 21.93408 
37 	 0.812 	 22.44742 
38 	 0.812 	 22.60227 
39 	 0.785 	 23.00118 
40 	 0.814 	 23.15124 
41 	 0.828 	 23.50206 
42 	 0.807 	 23.6373 
43 	 0.789 	 23.93442 
44 	 0.795 	 24.07271 
45 	 0.795 	 24.33869 
46 	 0.796 	 24.46655 
47 	 0.786 	 24.69968 
48 	 0.775 	 24.82375 
49 	 0.789 	 25.11344 
50 	 0.776 	 25.31951 
51 	 0.821 	 25.6164 
52 	 0.811 	 25.81358 
53 	 0.798 	 26.08279 
54 	 0.81 	 26.23042 
55 	 0.823 	 26.48924 
56 	 0.801 	 26.63045 
57 	 0.802 	 26.81776 
58 	 0.798 	 26.94813 
59 	 0.8 	 27.14086 
60 	 0.784 	 27.27311 
61 	 0.794 	 27.42813 
62 	 0.791 	 27.55255 
63 	 0.796 	 27.71019 
64 	 0.802 	 27.83063 
65 	 0.808 	 35.55524 
66 	 0.801 	 36.3078 
67 	 0.792 	 43.28815 
68 	 0.822 	 44.00278 
69 	 0.822 	 44.85072 
70 	 0.793 	 45.03255 
71 	 0.794 	 45.80557 
72 	 0.809 	 45.98076 
73 	 0.803 	 46.48296 
74 	 0.801 	 46.63086 
75 	 0.789 	 47.10618 
76 	 0.822 	 47.25849 
77 	 0.792 	 47.56635 
78 	 0.792 	 47.69761 
79 	 0.831 	 48.00966 
80 	 0.788 	 48.1407 
81 	 0.814 	 48.38975 
82 	 0.789 	 48.51459 
83 	 0.795 	 48.78438 
84 	 0.793 	 48.91021 
85 	 0.804 	 49.26516 
86 	 0.794 	 49.52598 
87 	 0.809 	 49.98964 
88 	 0.793 	 50.31508 
89 	 0.809 	 50.50749 
90 	 0.803 	 50.64966 
91 	 0.813 	 50.86048 
92 	 0.812 	 51.00127 
93 	 0.795 	 51.18853 
94 	 0.794 	 51.33623 
95 	 0.803 	 51.52261 
96 	 0.797 	 51.65763 
97 	 0.772 	 51.80246 
98 	 0.772 	 51.92713 
99 	 0.803 	 52.08407 
100 	 0.78 	 52.21675 
101 	 0.829 	 52.3537 
102 	 0.796 	 52.48602 
103 	 0.803 	 52.63412 
104 	 0.802 	 52.77652 
105 	 0.789 	 52.96871 
106 	 0.797 	 53.10908 
107 	 0.803 	 53.33328 
108 	 0.807 	 53.47396 
109 	 0.783 	 53.69474 
110 	 0.806 	 53.84292 
111 	 0.795 	 54.09325 
112 	 0.798 	 54.25001 
113 	 0.799 	 56.5989 
114 	 0.796 	 56.99979 
115 	 0.818 	 58.06702 
116 	 0.791 	 58.37835 
117 	 0.822 	 58.99325 
118 	 0.799 	 59.1635 
119 	 0.796 	 59.63206 
120 	 0.807 	 59.78793 
121 	 0.808 	 1.003506 
122 	 0.802 	 1.005897 
123 	 0.802 	 1.011604 
124 	 0.808 	 1.013933 
125 	 0.779 	 1.018534 
126 	 0.801 	 1.021107 
127 	 0.795 	 1.025512 
128 	 0.773 	 1.027691 
129 	 0.779 	 1.032493 
130 	 0.8 	 1.035892 
131 	 0.792 	 1.040823 
132 	 0.803 	 1.044145 
133 	 0.798 	 1.046839 
134 	 0.796 	 1.048938 
135 	 0.793 	 1.051762 
136 	 0.818 	 1.05413 
137 	 0.777 	 1.056408 
138 	 0.791 	 1.058427 
139 	 0.799 	 1.061191 
140 	 0.8 	 1.063782 
141 	 0.791 	 1.06767 
142 	 0.798 	 1.070164 
143 	 0.773 	 1.073252 
144 	 0.809 	 1.075405 
1.075406 
